YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1986,1,1,0,,202,8.3,11.2,2.5,7.1,5.3,,1010.6,8.4,7.0,,,
1986,1,1,1,,212,7.9,10.7,2.3,7.1,5.1,,1010.4,8.4,7.0,,,
1986,1,1,2,,220,7.7,10.5,2.0,7.1,4.9,,1009.7,8.4,7.0,,,
1986,1,1,3,,230,7.6,11.2,1.9,6.7,4.9,,1009.6,7.9,7.0,,,
1986,1,1,4,,239,8.0,11.8,1.7,6.7,4.7,,1009.4,7.1,7.0,,,
1986,1,1,5,,239,9.0,12.5,1.9,5.9,4.7,,1008.7,6.2,7.0,,,
1986,1,1,6,,231,9.5,14.0,1.9,6.3,4.8,,1008.2,6.2,7.0,,,
1986,1,1,7,,249,7.5,10.6,2.0,5.9,4.8,,1008.1,6.0,6.9,,,
1986,1,1,8,,250,6.0,8.2,2.0,6.7,5.1,,1008.3,5.7,6.9,,,
1986,1,1,9,,249,7.7,10.2,2.0,6.3,5.0,,1008.1,5.5,7.0,,,
1986,1,1,10,,260,6.5,8.7,2.1,6.3,5.2,,1008.1,4.7,7.0,,,
1986,1,1,11,,250,6.1,7.9,2.2,6.7,5.2,,1007.9,4.8,7.0,,,
1986,1,1,12,,253,6.4,8.7,2.3,6.7,5.4,,1008.1,5.1,7.0,,,
1986,1,1,13,,260,7.1,9.6,2.3,6.7,5.4,,1008.7,5.8,7.0,,,
1986,1,1,14,,261,8.2,10.3,2.2,6.7,5.3,,1010.0,5.9,7.0,,,
1986,1,1,15,,261,7.7,10.5,1.9,6.3,5.2,,1010.4,5.9,7.0,,,
1986,1,1,16,,277,8.4,11.1,2.0,5.9,5.1,,1010.1,5.8,7.0,,,
1986,1,1,17,,294,8.6,11.7,2.0,5.9,5.1,,1009.6,5.5,7.0,,,
1986,1,1,18,,308,7.4,9.7,2.3,5.9,5.2,,1009.9,5.0,7.0,,,
1986,1,1,19,,302,6.9,9.2,2.2,9.1,5.3,,1010.4,4.8,7.0,,,
