YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1991,1,1,0,,329,7.0,8.9,2.3,7.1,5.8,,1027.2,-2.3,7.0,,,
1991,1,1,1,,330,6.6,8.6,2.2,6.7,5.7,,1028.2,-2.3,7.0,,,
1991,1,1,2,,325,7.6,10.0,2.1,6.7,5.6,,1028.8,-2.6,7.0,,,
1991,1,1,3,,327,6.5,8.3,1.9,6.2,5.4,,1029.7,-3.0,7.0,,,
1991,1,1,4,,347,6.4,9.1,2.0,5.9,5.4,,1030.0,-3.0,7.0,,,
1991,1,1,5,,317,5.7,8.7,2.0,9.1,5.6,,1030.5,-2.7,7.0,,,
1991,1,1,6,,320,6.1,8.5,1.7,9.1,5.3,,1031.1,-3.0,7.0,,,
1991,1,1,7,,311,6.3,8.7,1.7,9.1,5.4,,1032.1,-3.0,7.0,,,
1991,1,1,8,,309,6.0,8.3,1.5,10.0,5.2,,1032.9,-3.3,7.0,,,
1991,1,1,9,,339,6.0,7.9,1.5,5.3,5.0,,1033.3,-3.4,6.9,,,
1991,1,1,10,,298,4.4,6.9,1.5,5.3,5.0,,1033.4,-3.9,6.7,,,
1991,1,1,11,,307,5.1,7.6,1.4,5.9,4.9,,1034.9,-3.9,6.7,,,
1991,1,1,12,,314,5.0,6.8,1.4,5.6,5.1,,1035.8,-4.0,6.7,,,
1991,1,1,13,,318,3.4,5.9,1.2,5.6,5.0,,1036.0,-4.3,6.7,,,
1991,1,1,14,,312,3.6,6.2,1.2,9.1,5.2,,1036.7,-4.1,6.8,,,
1991,1,1,15,,303,2.8,4.4,1.2,9.1,5.2,,1037.4,-3.8,6.7,,,
1991,1,1,16,,316,2.8,4.4,1.2,9.1,5.1,,1036.7,-3.8,7.0,,,
1991,1,1,17,,313,3.1,4.5,1.1,5.6,5.0,,1036.4,-3.5,7.0,,,
1991,1,1,18,,273,1.5,2.3,1.1,8.3,5.0,,1036.0,-3.0,7.0,,,
1991,1,1,19,,276,1.8,3.0,1.0,8.3,5.2,,1036.0,-2.3,7.0,,,
1991,1,1,20,,225,0.8,1.6,0.9,7.7,5.3,,1036.1,-2.2,7.0,,,
1991,1,1,21,,243,1.4,2.2,0.8,5.3,5.1,,1036.4,-2.7,7.0,,,
1991,1,1,22,,17,0.4,0.9,0.8,9.1,5.2,,1036.1,-2.7,6.8,,,
1991,1,1,23,,168,3.0,4.7,0.7,8.3,4.9,,1036.3,-2.2,6.7,,,
1991,1,2,0,,168,4.8,6.5,0.7,11.1,5.0,,1035.9,-1.5,7.0,,,
1991,1,2,1,,180,4.3,5.9,0.6,11.1,5.1,,1035.5,-0.8,7.0,,,
1991,1,2,2,,180,5.4,6.6,0.7,10.0,5.4,,1034.4,-0.4,7.0,,,
1991,1,2,3,,186,6.3,8.9,0.6,10.0,4.3,,1033.5,0.1,7.0,,,
1991,1,2,4,,201,6.8,9.1,0.8,3.0,3.9,,1033.2,0.3,7.0,,,
1991,1,2,5,,204,7.8,9.7,0.9,3.4,4.1,,1032.6,0.4,7.0,,,
1991,1,2,6,,211,8.5,10.7,1.0,3.8,4.0,,1031.3,1.0,7.0,,,
1991,1,2,7,,211,7.6,10.4,1.1,4.2,4.1,,1031.2,1.6,7.0,,,
1991,1,2,8,,209,8.6,10.3,1.2,4.3,4.2,,1030.3,2.0,7.0,,,
1991,1,2,9,,216,9.4,11.2,1.3,4.5,4.2,,1029.8,2.7,6.8,,,
1991,1,2,10,,222,8.5,10.8,1.4,4.8,4.4,,1028.8,3.1,6.7,,,
1991,1,2,11,,230,8.7,11.2,1.5,4.8,4.3,,1028.6,3.6,6.7,,,
1991,1,2,12,,247,8.7,10.1,1.6,5.3,4.5,,1028.2,4.4,6.7,,,
1991,1,2,13,,216,7.4,8.9,1.4,5.6,4.4,,1027.5,4.3,6.9,,,
1991,1,2,14,,217,6.6,8.2,1.3,5.3,4.3,,1027.2,5.0,7.0,,,
1991,1,2,15,,210,7.7,9.0,1.2,5.0,4.3,,1026.7,5.2,7.0,,,
1991,1,2,16,,209,7.1,8.7,1.2,5.0,4.3,,1025.6,5.8,7.0,,,
1991,1,2,17,,216,6.6,7.6,1.3,4.8,4.3,,1024.9,5.9,7.0,,,
1991,1,2,18,,216,6.2,7.6,1.2,4.5,4.3,,1024.1,6.3,7.0,,,
1991,1,2,19,,229,6.1,7.4,1.1,4.5,4.5,,1023.9,6.6,6.7,,,
1991,1,2,20,,228,6.0,7.5,1.1,4.5,4.6,,1023.4,7.0,6.7,,,
1991,1,2,21,,211,4.6,5.7,1.1,4.3,4.5,,1022.7,7.0,6.7,,,
1991,1,2,22,,209,4.3,5.0,1.1,4.3,4.5,,1022.5,6.7,6.7,,,
1991,1,2,23,,213,3.7,4.3,1.1,5.6,4.6,,1022.7,6.6,6.7,,,
1991,1,3,0,,244,2.4,2.9,1.0,4.8,4.5,,1022.6,6.5,6.7,,,
1991,1,3,1,,281,2.4,3.1,0.9,5.3,4.5,,1022.4,6.5,6.7,,,
1991,1,3,2,,343,5.0,5.8,0.8,5.9,4.6,,1021.9,6.0,6.7,,,
1991,1,3,3,,10,5.6,6.8,0.7,5.0,4.4,,1021.1,5.6,6.7,,,
1991,1,3,4,,28,6.9,8.1,0.8,9.1,4.3,,1020.6,5.1,6.8,,,
1991,1,3,5,,29,6.5,7.7,0.8,3.2,3.9,,1020.4,4.8,7.0,,,
1991,1,3,6,,31,6.6,8.1,0.9,5.9,4.2,,1020.3,4.7,7.0,,,
1991,1,3,7,,26,5.9,7.2,1.0,3.7,4.2,,1020.5,4.4,6.7,,,
1991,1,3,8,,25,6.0,7.3,1.0,5.9,4.3,,1020.6,4.4,6.7,,,
1991,1,3,9,,32,5.4,6.8,1.0,5.9,4.5,,1020.5,4.4,6.7,,,
1991,1,3,10,,42,5.2,6.5,1.0,5.9,4.5,,1021.0,4.3,6.7,,,
1991,1,3,11,,53,6.4,8.1,1.0,4.0,4.2,,1020.8,4.0,6.7,,,
1991,1,3,12,,47,7.4,9.0,1.2,4.2,4.2,,1021.5,3.6,6.7,,,
1991,1,3,13,,42,8.5,10.1,1.3,4.8,4.2,,1022.0,3.1,6.7,,,
1991,1,3,14,,41,7.5,8.9,1.4,5.3,4.3,,1022.6,2.4,6.7,,,
1991,1,3,15,,37,8.6,10.3,1.5,5.3,4.5,,1023.3,1.3,6.7,,,
