YY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE_ft
1990,1,15,17,,195,7.5,9.2,1.0,3.8,3.8,,1028.0,1.2,5.5,,,
1990,1,15,18,,183,8.2,10.0,1.1,4.2,4.0,,1026.7,1.0,5.5,,,
1990,1,15,19,,165,7.8,10.0,,,,,1025.7,1.5,5.5,,,
1990,1,15,20,,174,9.1,11.3,1.2,4.5,4.1,,1025.1,2.3,5.5,,,
1990,1,15,21,,169,8.0,10.1,1.4,5.0,4.4,,1024.2,2.7,5.5,,,
1990,1,15,22,,160,9.7,12.3,1.4,4.8,4.5,,1023.5,3.5,5.5,,,
1990,1,15,23,,169,9.6,11.5,1.6,5.3,4.7,,1022.5,3.9,5.2,,,
1990,1,16,0,,173,9.0,10.6,1.6,5.3,4.7,,1022.0,4.4,5.2,,,
1990,1,16,1,,175,9.8,11.7,1.7,5.6,4.7,,1021.8,4.4,5.2,,,
1990,1,16,3,,188,8.0,10.2,1.7,5.6,4.6,,1021.0,5.1,5.2,,,
1990,1,16,4,,202,7.4,9.2,1.8,5.9,4.7,,1020.4,5.1,5.2,,,
1990,1,16,5,,250,7.8,9.7,1.6,5.6,4.7,,1019.6,5.2,5.2,,,
1990,1,16,6,,267,7.8,9.3,1.4,5.6,4.4,,1019.4,4.3,5.2,,,
1990,1,16,7,,276,7.5,9.2,1.4,5.3,4.5,,1020.0,4.0,5.2,,,
1990,1,16,8,,273,7.6,8.9,1.3,5.0,4.2,,1020.2,3.9,5.2,,,
1990,1,16,9,,282,8.1,9.9,1.3,5.6,4.1,,1020.3,3.8,5.2,,,
1990,1,16,10,,286,6.2,7.4,1.3,5.3,4.4,,1020.4,3.6,5.4,,,
1990,1,16,11,,257,5.0,5.9,1.2,4.5,4.4,,1021.0,3.9,5.4,,,
1990,1,16,12,,293,5.0,6.0,1.1,5.0,4.4,,1022.0,4.2,5.4,,,
1990,1,16,13,,303,6.5,8.3,1.1,4.5,4.3,,1022.9,4.3,5.5,,,
1990,1,16,14,,307,5.5,6.6,1.0,4.8,4.3,,1024.0,4.3,5.5,,,
1990,1,16,15,,308,4.9,5.9,1.0,4.8,4.2,,1024.2,4.4,5.5,,,
1990,1,16,16,,303,5.1,6.1,0.9,5.3,4.3,,1024.2,4.4,5.5,,,
1990,1,16,17,,286,5.0,5.8,0.9,5.0,4.2,,1023.9,4.7,5.5,,,
1990,1,16,18,,291,3.4,4.4,1.0,4.5,4.3,,1023.6,4.8,5.5,,,
1990,1,16,19,,332,2.1,2.7,0.9,4.8,4.4,,1023.7,5.1,5.5,,,
1990,1,16,20,,330,1.6,2.1,1.0,4.8,4.5,,1024.1,5.1,5.5,,,
1990,1,16,21,,287,0.7,1.5,0.9,4.5,4.5,,1024.4,4.8,5.2,,,
1990,1,16,23,,130,1.6,2.2,1.0,7.7,5.0,,1025.0,4.3,5.2,,,
1990,1,17,0,,166,1.4,1.9,1.1,7.7,5.2,,1025.6,4.4,5.2,,,
1990,1,17,1,,228,2.0,2.5,1.0,7.7,5.3,,1026.3,4.4,5.2,,,
1990,1,17,2,,191,0.8,1.2,1.0,6.2,5.1,,1026.5,4.3,5.5,,,
1990,1,17,3,,152,1.8,2.2,0.9,7.7,5.3,,1026.2,4.4,5.5,,,
1990,1,17,4,,197,2.0,2.4,0.9,6.7,5.3,,1026.5,4.7,5.5,,,
1990,1,17,5,,256,0.6,1.2,0.8,8.3,5.0,,1026.3,4.3,5.2,,,
