#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 12 31 23 50 999 99.0 99.0  1.40  5.88  4.15 150 1016.0 999.0   7.7 999.0 99.0 99.00
2018 01 01 00 50 999 99.0 99.0  1.49  4.35  4.31 280 1016.5 999.0   7.8 999.0 99.0 99.00
2018 01 01 01 50 999 99.0 99.0  1.46  5.00  4.35 258 1016.6 999.0   7.9 999.0 99.0 99.00
2018 01 01 02 50 999 99.0 99.0  1.41  4.76  4.19 281 1017.2 999.0   7.9 999.0 99.0 99.00
2018 01 01 03 50 999 99.0 99.0  1.50  4.55  4.38 294 1017.9 999.0   7.8 999.0 99.0 99.00
2018 01 01 04 50 999 99.0 99.0  1.38  6.25  4.42 237 1017.8 999.0   7.8 999.0 99.0 99.00
2018 01 01 05 50 999 99.0 99.0  1.41  4.55  4.30 289 1017.9 999.0   7.7 999.0 99.0 99.00
2018 01 01 06 50 999 99.0 99.0  1.28  4.35  4.14 288 1018.0 999.0   7.6 999.0 99.0 99.00
2018 01 01 07 50 999 99.0 99.0  1.20  4.17  4.08 314 1018.1 999.0   7.4 999.0 99.0 99.00
2018 01 01 08 50 999 99.0 99.0  1.27  4.17  4.20 287 1018.0 999.0   7.4 999.0 99.0 99.00
2018 01 01 09 50 999 99.0 99.0  1.23  4.76  4.08 269 1018.2 999.0   7.3 999.0 99.0 99.00
2018 01 01 10 50 999 99.0 99.0  1.11  4.17  3.99 314 1018.4 999.0   7.5 999.0 99.0 99.00
2018 01 01 11 50 999 99.0 99.0  1.15  4.35  4.01 333 1018.2 999.0   7.6 999.0 99.0 99.00
2018 01 01 12 50 999 99.0 99.0  1.14  4.35  4.01 288 1018.4 999.0   7.7 999.0 99.0 99.00
2018 01 01 13 50 999 99.0 99.0  1.17  4.55  3.94 303 1018.6 999.0   7.8 999.0 99.0 99.00
2018 01 01 14 50 999 99.0 99.0  1.26  4.76  4.14 302 1018.8 999.0   7.9 999.0 99.0 99.00
2018 01 01 15 50 999 99.0 99.0  1.18  4.17  4.02 309 1017.9 999.0   7.8 999.0 99.0 99.00
2018 01 01 16 50 999 99.0 99.0  1.12  4.17  3.90 315 1017.2 999.0   7.8 999.0 99.0 99.00
2018 01 01 17 50 999 99.0 99.0  1.00  4.00  3.79 319 1016.7 999.0   7.6 999.0 99.0 99.00
2018 01 01 18 50 999 99.0 99.0  0.92  3.45  3.84 325 1016.9 999.0   7.5 999.0 99.0 99.00
2018 01 01 19 50 999 99.0 99.0  0.85  3.57  3.67 298 1017.2 999.0   7.3 999.0 99.0 99.00
2018 01 01 20 50 999 99.0 99.0  0.86  3.70  3.72 320 1017.7 999.0   7.2 999.0 99.0 99.00
2018 01 01 21 50 999 99.0 99.0  0.88  4.17  3.50 310 1018.4 999.0   7.2 999.0 99.0 99.00
2018 01 01 22 50 999 99.0 99.0  0.97  3.85  3.75 322 1018.6 999.0   7.3 999.0 99.0 99.00
2018 01 01 23 50 999 99.0 99.0  0.96  4.17  3.72 305 1018.6 999.0   7.4 999.0 99.0 99.00
2018 01 02 00 50 999 99.0 99.0  1.12  4.17  3.86 288 1018.9 999.0   7.6 999.0 99.0 99.00
2018 01 02 01 50 999 99.0 99.0  1.17  4.35  3.95 291 1019.0 999.0   7.8 999.0 99.0 99.00
2018 01 02 02 50 999 99.0 99.0  1.14  4.35  3.95 290 1019.2 999.0   7.8 999.0 99.0 99.00
2018 01 02 03 50 999 99.0 99.0  1.11  4.17  3.89 298 1018.9 999.0   7.8 999.0 99.0 99.00
2018 01 02 04 50 999 99.0 99.0  1.01  4.17  3.78 304 1018.8 999.0   7.8 999.0 99.0 99.00
2018 01 02 05 50 999 99.0 99.0  0.96  3.57  3.68 314 1018.4 999.0   7.7 999.0 99.0 99.00
2018 01 02 06 50 999 99.0 99.0  0.83  3.70  3.67 303 1019.0 999.0   7.5 999.0 99.0 99.00
2018 01 02 07 50 999 99.0 99.0  0.76  4.00  3.65 289 1019.2 999.0   7.3 999.0 99.0 99.00
2018 01 02 08 50 999 99.0 99.0  0.76  3.57  3.58 317 1018.7 999.0   7.1 999.0 99.0 99.00
2018 01 02 09 50 999 99.0 99.0  0.74  3.45  3.56 322 1019.0 999.0   7.0 999.0 99.0 99.00
2018 01 02 10 50 999 99.0 99.0  0.81  3.45  3.62 330 1019.5 999.0   7.2 999.0 99.0 99.00
2018 01 02 11 50 999 99.0 99.0  0.85  3.70  3.71 300 1019.7 999.0   7.4 999.0 99.0 99.00
2018 01 02 12 50 999 99.0 99.0  1.00  5.00  3.84 181 1019.9 999.0   7.6 999.0 99.0 99.00
2018 01 02 13 50 999 99.0 99.0  1.16  3.70  4.00 310 1020.5 999.0   7.7 999.0 99.0 99.00
2018 01 02 14 50 999 99.0 99.0  1.23  5.26  4.23 248 1020.4 999.0   7.8 999.0 99.0 99.00
2018 01 02 15 50 999 99.0 99.0  1.25  5.26  4.21 235 1020.0 999.0   7.8 999.0 99.0 99.00
2018 01 02 16 50 999 99.0 99.0  1.16  5.00  4.20 243 1019.2 999.0   7.8 999.0 99.0 99.00
2018 01 02 17 50 999 99.0 99.0  1.18  5.56  4.38 277 1018.9 999.0   7.7 999.0 99.0 99.00
2018 01 02 18 50 999 99.0 99.0  1.18  5.88  4.61 237 1019.1 999.0   7.5 999.0 99.0 99.00
2018 01 02 19 50 999 99.0 99.0  1.05  5.56  4.38 244 1019.2 999.0   7.1 999.0 99.0 99.00
2018 01 02 20 50 999 99.0 99.0  0.97  5.88  4.18 217 1019.8 999.0   7.0 999.0 99.0 99.00
2018 01 02 21 50 999 99.0 99.0  0.92  5.56  4.13 219 1020.0 999.0   7.0 999.0 99.0 99.00
2018 01 02 22 50 999 99.0 99.0  1.03  5.56  3.99 226 1020.3 999.0   7.0 999.0 99.0 99.00
2018 01 02 23 50 999 99.0 99.0  1.02  4.76  3.87 246 1020.7 999.0   7.0 999.0 99.0 99.00
2018 01 03 00 50 999 99.0 99.0  1.17  4.55  4.00 271 1020.8 999.0   7.3 999.0 99.0 99.00
2018 01 03 01 50 999 99.0 99.0  1.18  5.26  4.04 238 1020.1 999.0   7.5 999.0 99.0 99.00
2018 01 03 02 50 999 99.0 99.0  1.29  4.76  4.24 220 1019.9 999.0   7.7 999.0 99.0 99.00
2018 01 03 03 50 999 99.0 99.0  1.22  5.56  4.20 224 1019.6 999.0   7.8 999.0 99.0 99.00
2018 01 03 04 50 999 99.0 99.0  1.41  5.88  4.51 230 1019.7 999.0   7.7 999.0 99.0 99.00
2018 01 03 05 50 999 99.0 99.0  1.35  5.56  4.49 238 1020.2 999.0   7.7 999.0 99.0 99.00
2018 01 03 06 50 999 99.0 99.0  1.36  5.88  4.82 229 1020.7 999.0   7.5 999.0 99.0 99.00
2018 01 03 07 50 999 99.0 99.0  1.30  5.88  4.73 228 1021.4 999.0   7.1 999.0 99.0 99.00
2018 01 03 08 50 999 99.0 99.0  1.30  6.25  4.96 217 1021.9 999.0   7.1 999.0 99.0 99.00
2018 01 03 09 50 999 99.0 99.0  1.43  7.14  5.19 215 1022.4 999.0   7.1 999.0 99.0 99.00
2018 01 03 10 50 999 99.0 99.0  1.54  7.14  5.49 230 1023.0 999.0   7.0 999.0 99.0 99.00
2018 01 03 11 50 999 99.0 99.0  1.44  7.14  5.20 235 1023.6 999.0   7.1 999.0 99.0 99.00
2018 01 03 12 50 999 99.0 99.0  1.46  7.14  5.27 232 1024.1 999.0   7.0 999.0 99.0 99.00
2018 01 03 13 50 999 99.0 99.0  1.39  7.14  5.23 231 1024.6 999.0   7.0 999.0 99.0 99.00
2018 01 03 14 50 999 99.0 99.0  1.30  7.69  5.34 233 1025.1 999.0   7.5 999.0 99.0 99.00
2018 01 03 15 50 999 99.0 99.0  1.35  7.69  5.89 219 1025.0 999.0   7.7 999.0 99.0 99.00
2018 01 03 16 50 999 99.0 99.0  1.15  7.69  5.61 231 1024.4 999.0   7.8 999.0 99.0 99.00
2018 01 03 17 50 999 99.0 99.0  1.13  7.69  5.70 219 1023.3 999.0   7.8 999.0 99.0 99.00
2018 01 03 18 50 999 99.0 99.0  1.09  7.14  6.04 215 1023.9 999.0   7.1 999.0 99.0 99.00
2018 01 03 19 50 999 99.0 99.0  1.07  7.69  5.89 206 1023.7 999.0   7.0 999.0 99.0 99.00
2018 01 03 20 50 999 99.0 99.0  1.02  7.14  5.11 220 1023.7 999.0   7.0 999.0 99.0 99.00
2018 01 03 21 50 999 99.0 99.0  1.15  6.67  4.80 211 1023.8 999.0   7.0 999.0 99.0 99.00
2018 01 03 22 50 999 99.0 99.0  1.23  6.67  4.58 218 1023.5 999.0   7.1 999.0 99.0 99.00
2018 01 03 23 50 999 99.0 99.0  1.23  6.67  4.32 213 1023.1 999.0   7.1 999.0 99.0 99.00
2018 01 04 00 50 999 99.0 99.0  1.28  5.88  4.36 210 1023.1 999.0   7.1 999.0 99.0 99.00
2018 01 04 01 50 999 99.0 99.0  1.29  5.88  4.07 215 1023.0 999.0   7.1 999.0 99.0 99.00
2018 01 04 02 50 999 99.0 99.0  1.35  5.88  4.22 217 1022.6 999.0   7.2 999.0 99.0 99.00
2018 01 04 03 50 999 99.0 99.0  1.34  5.88  4.31 208 1022.2 999.0   7.4 999.0 99.0 99.00
2018 01 04 04 50 999 99.0 99.0  1.34  5.26  4.37 204 1022.0 999.0   7.8 999.0 99.0 99.00
2018 01 04 05 50 999 99.0 99.0  1.47  5.56  4.67 203 1020.4 999.0   7.7 999.0 99.0 99.00
2018 01 04 06 50 999 99.0 99.0  1.32  5.56  4.88 209 1020.0 999.0   7.2 999.0 99.0 99.00
2018 01 04 07 50 999 99.0 99.0  1.29  5.88  5.05 197 1019.3 999.0   7.0 999.0 99.0 99.00
2018 01 04 08 50 999 99.0 99.0  1.27  6.25  5.13 192 1018.3 999.0   7.1 999.0 99.0 99.00
2018 01 04 09 50 999 99.0 99.0  1.16  5.56  4.87 193 1016.7 999.0   7.0 999.0 99.0 99.00
2018 01 04 10 50 999 99.0 99.0  1.06  5.26  4.57 209 1015.1 999.0   7.0 999.0 99.0 99.00
2018 01 04 11 50 999 99.0 99.0  1.34  5.88  4.24 215 1012.9 999.0   6.9 999.0 99.0 99.00
2018 01 04 12 50 999 99.0 99.0  1.40  5.26  4.25 180 1010.8 999.0   6.9 999.0 99.0 99.00
2018 01 04 13 50 999 99.0 99.0  1.83  5.56  4.67 132 1008.2 999.0   7.0 999.0 99.0 99.00
