#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_degT,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_mi,TIDE_ft
2021,1,1,0,0,322,6.9,9.1,,,,,1022.4,4.0,7.0,-5.1,,
2021,1,1,0,10,317,6.2,8.6,,,,,1022.6,3.8,7.1,-5.6,,
2021,1,1,0,20,319,5.6,7.9,,,,,1022.8,3.7,7.0,-5.8,,
2021,1,1,0,30,318,5.6,6.9,,,,,1022.9,3.6,7.0,-5.9,,
2021,1,1,0,40,320,5.1,6.4,0.82,10.0,6.08,155,1023.2,3.6,7.0,-5.8,,
2021,1,1,0,50,319,5.2,6.5,,,,,1023.2,3.5,7.0,-6.0,,
2021,1,1,1,0,324,4.6,6.1,,,,,1023.6,3.5,7.0,-5.7,,
2021,1,1,1,10,331,5.6,7.9,,,,,1023.7,3.5,7.0,-5.8,,
2021,1,1,1,20,327,5.2,7.1,,,,,1024.0,3.4,7.0,-6.2,,
2021,1,1,1,30,331,4.5,6.3,,,,,1024.0,3.4,6.9,-5.8,,
2021,1,1,1,40,320,5.3,7.4,0.79,7.69,5.62,137,1024.3,3.2,6.9,-6.1,,
2021,1,1,1,50,328,5.1,6.6,,,,,1024.5,3.2,6.9,-6.0,,
2021,1,1,2,0,334,4.7,5.9,,,,,1024.6,3.1,6.9,-6.0,,
2021,1,1,2,10,334,5.2,6.9,,,,,1024.7,3.1,6.9,-6.0,,
2021,1,1,2,20,349,5.1,6.7,,,,,1024.9,2.9,6.9,-5.9,,
2021,1,1,2,30,350,5.2,6.9,,,,,1025.1,2.8,6.9,-6.2,,
2021,1,1,2,40,345,4.7,5.9,0.74,9.09,5.41,157,1025.2,2.8,7.0,-6.2,,
2021,1,1,2,50,340,4.5,6.1,,,,,1025.4,2.8,6.9,-6.2,,
2021,1,1,3,0,342,4.3,5.7,,,,,1025.3,2.7,6.9,-6.3,,
2021,1,1,3,10,335,4.4,5.8,,,,,1025.4,2.7,6.9,-6.3,,
2021,1,1,3,20,336,4.1,5.5,,,,,1025.6,2.7,6.9,-6.2,,
2021,1,1,3,30,333,3.5,5.0,,,,,1025.8,2.7,6.9,-6.0,,
2021,1,1,3,40,320,3.9,5.3,0.67,8.33,5.32,136,1025.9,2.7,6.9,-6.6,,
2021,1,1,3,50,321,4.4,6.1,,,,,1026.1,2.7,6.9,-6.9,,
2021,1,1,4,0,320,4.8,5.9,,,,,1026.1,2.7,6.8,-6.5,,
2021,1,1,4,10,319,4.3,5.7,,,,,1026.2,2.7,6.8,-6.6,,
2021,1,1,4,20,320,4.2,5.4,,,,,1026.3,2.5,6.8,-6.7,,
2021,1,1,4,30,314,3.9,5.3,,,,,1026.5,2.5,6.8,-6.5,,
2021,1,1,4,40,298,4.3,5.4,0.57,9.09,5.84,137,1026.6,2.4,6.8,-5.8,,
2021,1,1,4,50,300,4.3,5.6,,,,,1026.7,2.2,6.8,-5.4,,
